ZIPA,ZIPN,RUCA2.0,COMMFLAG,STNAME
02216,2216.00,1.00,1.00,Massachusetts
02217,2217.00,1.00,1.00,Massachusetts
02222,2222.00,1.00,1.00,Massachusetts
02228,2228.00,1.00,1.00,Massachusetts
02238,2238.00,1.00,1.00,Massachusetts
02239,2239.00,1.00,1.00,Massachusetts
02241,2241.00,1.00,1.00,Massachusetts
02266,2266.00,1.00,1.00,Massachusetts
02269,2269.00,1.00,1.00,Massachusetts
02283,2283.00,1.00,1.00,Massachusetts
02284,2284.00,1.00,1.00,Massachusetts
02293,2293.00,1.00,1.00,Massachusetts
02295,2295.00,1.00,1.00,Massachusetts
02297,2297.00,1.00,1.00,Massachusetts
02301,2301.00,1.00,0.00,Massachusetts
02302,2302.00,1.00,0.00,Massachusetts
02303,2303.00,1.00,1.00,Massachusetts
02304,2304.00,1.00,1.00,Massachusetts
02305,2305.00,1.00,1.00,Massachusetts
02322,2322.00,1.00,0.00,Massachusetts
02324,2324.00,1.00,0.00,Massachusetts
02325,2325.00,1.00,0.00,Massachusetts
02327,2327.00,1.00,1.00,Massachusetts
02330,2330.00,1.00,0.00,Massachusetts
02331,2331.00,1.00,1.00,Massachusetts
02332,2332.00,1.00,0.00,Massachusetts
02333,2333.00,1.00,0.00,Massachusetts
02334,2334.00,1.00,1.00,Massachusetts
02337,2337.00,1.00,1.00,Massachusetts
02338,2338.00,1.00,0.00,Massachusetts
02339,2339.00,1.00,0.00,Massachusetts
02340,2340.00,1.00,1.00,Massachusetts
02341,2341.00,1.00,0.00,Massachusetts
02343,2343.00,1.00,0.00,Massachusetts
02344,2344.00,1.00,1.00,Massachusetts
02345,2345.00,1.00,1.00,Massachusetts
02346,2346.00,1.00,0.00,Massachusetts
02347,2347.00,1.00,0.00,Massachusetts
02348,2348.00,1.00,1.00,Massachusetts
02349,2349.00,1.00,1.00,Massachusetts
02350,2350.00,1.00,1.00,Massachusetts
02351,2351.00,1.00,0.00,Massachusetts
02355,2355.00,1.00,1.00,Massachusetts
02356,2356.00,1.00,0.00,Massachusetts
02357,2357.00,1.00,0.00,Massachusetts
02358,2358.00,1.00,1.00,Massachusetts
02359,2359.00,1.00,0.00,Massachusetts
02360,2360.00,1.00,0.00,Massachusetts
02361,2361.00,1.00,1.00,Massachusetts
02362,2362.00,1.00,1.00,Massachusetts
02364,2364.00,1.00,0.00,Massachusetts
02366,2366.00,1.00,1.00,Massachusetts
02367,2367.00,2.00,0.00,Massachusetts
02368,2368.00,1.00,0.00,Massachusetts
02370,2370.00,1.00,0.00,Massachusetts
02375,2375.00,1.00,0.00,Massachusetts
02379,2379.00,1.00,0.00,Massachusetts
02381,2381.00,1.00,1.00,Massachusetts
02382,2382.00,1.00,0.00,Massachusetts
02420,2420.00,1.00,0.00,Massachusetts
02421,2421.00,1.00,0.00,Massachusetts
02445,2445.00,1.00,0.00,Massachusetts
02446,2446.00,1.00,0.00,Massachusetts
02447,2447.00,1.00,1.00,Massachusetts
02451,2451.00,1.00,0.00,Massachusetts
02452,2452.00,1.00,0.00,Massachusetts
02453,2453.00,1.00,0.00,Massachusetts
02454,2454.00,1.00,1.00,Massachusetts
02455,2455.00,1.00,1.00,Massachusetts
02456,2456.00,1.00,1.00,Massachusetts
02457,2457.00,1.00,1.00,Massachusetts
02458,2458.00,1.00,0.00,Massachusetts
02459,2459.00,1.00,0.00,Massachusetts
02460,2460.00,1.00,0.00,Massachusetts
02461,2461.00,1.00,0.00,Massachusetts
02462,2462.00,1.00,0.00,Massachusetts
02464,2464.00,1.00,0.00,Massachusetts
02465,2465.00,1.00,0.00,Massachusetts
02466,2466.00,1.00,0.00,Massachusetts
02467,2467.00,1.00,0.00,Massachusetts
02468,2468.00,1.00,0.00,Massachusetts
02471,2471.00,1.00,1.00,Massachusetts
02472,2472.00,1.00,0.00,Massachusetts
02474,2474.00,1.00,0.00,Massachusetts
02475,2475.00,1.00,1.00,Massachusetts
02476,2476.00,1.00,0.00,Massachusetts
02477,2477.00,1.00,1.00,Massachusetts
02478,2478.00,1.00,0.00,Massachusetts
02479,2479.00,1.00,1.00,Massachusetts
02481,2481.00,1.00,0.00,Massachusetts
02482,2482.00,1.00,0.00,Massachusetts
02492,2492.00,1.00,0.00,Massachusetts
02493,2493.00,1.00,0.00,Massachusetts
02494,2494.00,1.00,0.00,Massachusetts
02495,2495.00,1.00,1.00,Massachusetts
02532,2532.00,1.00,0.00,Massachusetts
02534,2534.00,1.00,1.00,Massachusetts
02535,2535.00,10.60,0.00,Massachusetts
02536,2536.00,1.00,0.00,Massachusetts
02537,2537.00,1.00,0.00,Massachusetts
02538,2538.00,1.00,0.00,Massachusetts
02539,2539.00,10.60,0.00,Massachusetts
02540,2540.00,1.00,0.00,Massachusetts
02541,2541.00,1.00,1.00,Massachusetts
02542,2542.00,1.00,0.00,Massachusetts
02543,2543.00,1.00,0.00,Massachusetts
02552,2552.00,10.60,1.00,Massachusetts
02553,2553.00,1.00,1.00,Massachusetts
02554,2554.00,7.00,0.00,Massachusetts
02556,2556.00,1.00,0.00,Massachusetts
02557,2557.00,7.00,1.00,Massachusetts
02558,2558.00,1.00,1.00,Massachusetts
02559,2559.00,1.00,0.00,Massachusetts
02561,2561.00,1.00,1.00,Massachusetts
02562,2562.00,1.00,0.00,Massachusetts
02563,2563.00,1.00,0.00,Massachusetts
02564,2564.00,7.00,1.00,Massachusetts
02565,2565.00,1.00,1.00,Massachusetts
02568,2568.00,7.00,0.00,Massachusetts
02571,2571.00,1.00,0.00,Massachusetts
02573,2573.00,7.00,1.00,Massachusetts
02574,2574.00,1.00,1.00,Massachusetts
02575,2575.00,10.60,0.00,Massachusetts
02576,2576.00,1.00,0.00,Massachusetts
02584,2584.00,7.00,1.00,Massachusetts
02601,2601.00,1.00,0.00,Massachusetts
02630,2630.00,1.00,0.00,Massachusetts
02631,2631.00,1.00,0.00,Massachusetts
02632,2632.00,1.00,0.00,Massachusetts
02633,2633.00,1.00,0.00,Massachusetts
02634,2634.00,1.00,1.00,Massachusetts
02635,2635.00,1.00,0.00,Massachusetts
02636,2636.00,1.00,1.00,Massachusetts
02637,2637.00,1.00,1.00,Massachusetts
02638,2638.00,1.00,0.00,Massachusetts
02639,2639.00,1.00,0.00,Massachusetts
02641,2641.00,1.00,1.00,Massachusetts
02642,2642.00,1.00,0.00,Massachusetts
02643,2643.00,1.00,1.00,Massachusetts
02644,2644.00,1.00,0.00,Massachusetts
02645,2645.00,1.00,0.00,Massachusetts
02646,2646.00,1.00,0.00,Massachusetts
02647,2647.00,1.00,1.00,Massachusetts
02648,2648.00,1.00,0.00,Massachusetts
02649,2649.00,1.00,0.00,Massachusetts
02650,2650.00,1.00,0.00,Massachusetts
02651,2651.00,1.00,1.00,Massachusetts
02652,2652.00,2.00,0.00,Massachusetts
02653,2653.00,1.00,0.00,Massachusetts
02655,2655.00,1.00,0.00,Massachusetts
02657,2657.00,7.30,0.00,Massachusetts
02659,2659.00,1.00,0.00,Massachusetts
02660,2660.00,1.00,0.00,Massachusetts
02661,2661.00,1.00,1.00,Massachusetts
02662,2662.00,1.00,1.00,Massachusetts
02663,2663.00,2.00,1.00,Massachusetts
02664,2664.00,1.00,0.00,Massachusetts
02666,2666.00,2.00,0.00,Massachusetts
02667,2667.00,2.00,0.00,Massachusetts
02668,2668.00,1.00,0.00,Massachusetts
02669,2669.00,1.00,1.00,Massachusetts
02670,2670.00,1.00,0.00,Massachusetts
02671,2671.00,1.00,0.00,Massachusetts
02672,2672.00,1.00,1.00,Massachusetts
02673,2673.00,1.00,0.00,Massachusetts
02675,2675.00,1.00,0.00,Massachusetts
02702,2702.00,1.00,0.00,Massachusetts
02703,2703.00,1.00,0.00,Massachusetts
02712,2712.00,1.00,1.00,Massachusetts
02713,2713.00,10.60,0.00,Massachusetts
02714,2714.00,1.00,1.00,Massachusetts
02715,2715.00,1.00,0.00,Massachusetts
02717,2717.00,1.00,0.00,Massachusetts
02718,2718.00,1.00,0.00,Massachusetts
02719,2719.00,1.00,0.00,Massachusetts
02720,2720.00,1.00,0.00,Massachusetts
02721,2721.00,1.00,0.00,Massachusetts
02722,2722.00,1.00,1.00,Massachusetts
02723,2723.00,1.00,0.00,Massachusetts
02724,2724.00,1.00,0.00,Massachusetts
02725,2725.00,1.00,0.00,Massachusetts
02726,2726.00,1.00,0.00,Massachusetts
02738,2738.00,1.00,0.00,Massachusetts
02739,2739.00,1.00,0.00,Massachusetts
02740,2740.00,1.00,0.00,Massachusetts
02741,2741.00,1.00,1.00,Massachusetts
02742,2742.00,1.00,1.00,Massachusetts
02743,2743.00,1.00,0.00,Massachusetts
02744,2744.00,1.00,0.00,Massachusetts
02745,2745.00,1.00,0.00,Massachusetts
02746,2746.00,1.00,0.00,Massachusetts
02747,2747.00,1.00,0.00,Massachusetts
02748,2748.00,1.00,0.00,Massachusetts
02760,2760.00,1.00,0.00,Massachusetts
02761,2761.00,1.00,1.00,Massachusetts
02762,2762.00,1.00,0.00,Massachusetts
02763,2763.00,1.00,0.00,Massachusetts
02764,2764.00,1.00,0.00,Massachusetts
02766,2766.00,1.00,0.00,Massachusetts
02767,2767.00,1.00,0.00,Massachusetts
02768,2768.00,1.00,1.00,Massachusetts
02769,2769.00,2.10,0.00,Massachusetts
02770,2770.00,2.10,0.00,Massachusetts
02771,2771.00,1.00,0.00,Massachusetts
02777,2777.00,1.00,0.00,Massachusetts
02779,2779.00,1.00,0.00,Massachusetts
02780,2780.00,1.00,0.00,Massachusetts
02783,2783.00,1.00,1.00,Massachusetts
02790,2790.00,1.00,0.00,Massachusetts
02791,2791.00,1.00,1.00,Massachusetts
02801,2801.00,2.00,1.00,Rhode Island
02802,2802.00,1.00,1.00,Rhode Island
02804,2804.00,3.00,0.00,Rhode Island
02806,2806.00,1.00,0.00,Rhode Island
02807,2807.00,2.00,0.00,Rhode Island
02808,2808.00,4.10,0.00,Rhode Island
02809,2809.00,1.00,0.00,Rhode Island
02812,2812.00,2.00,0.00,Rhode Island
02813,2813.00,2.00,0.00,Rhode Island
02814,2814.00,2.00,0.00,Rhode Island
02815,2815.00,2.00,0.00,Rhode Island
02816,2816.00,1.00,0.00,Rhode Island
02817,2817.00,2.00,0.00,Rhode Island
02818,2818.00,1.00,0.00,Rhode Island
02822,2822.00,2.00,0.00,Rhode Island
02823,2823.00,1.00,1.00,Rhode Island
02824,2824.00,1.00,1.00,Rhode Island
02825,2825.00,2.00,0.00,Rhode Island
02826,2826.00,1.00,1.00,Rhode Island
02827,2827.00,2.00,0.00,Rhode Island
02828,2828.00,1.00,0.00,Rhode Island
02829,2829.00,2.00,1.00,Rhode Island
02830,2830.00,1.00,0.00,Rhode Island
02831,2831.00,1.00,0.00,Rhode Island
02832,2832.00,3.00,0.00,Rhode Island
02833,2833.00,3.00,0.00,Rhode Island
02835,2835.00,1.00,0.00,Rhode Island
02836,2836.00,2.00,0.00,Rhode Island
02837,2837.00,2.00,0.00,Rhode Island
02838,2838.00,1.00,0.00,Rhode Island
02839,2839.00,1.00,0.00,Rhode Island
02840,2840.00,1.00,0.00,Rhode Island
02841,2841.00,1.00,0.00,Rhode Island
02842,2842.00,1.00,0.00,Rhode Island
02852,2852.00,1.00,0.00,Rhode Island
02854,2854.00,1.00,1.00,Rhode Island
02857,2857.00,2.00,0.00,Rhode Island
02858,2858.00,1.00,0.00,Rhode Island
02859,2859.00,1.00,0.00,Rhode Island
02860,2860.00,1.00,0.00,Rhode Island
02861,2861.00,1.00,0.00,Rhode Island
02862,2862.00,1.00,1.00,Rhode Island
02863,2863.00,1.00,0.00,Rhode Island
02864,2864.00,1.00,0.00,Rhode Island
02865,2865.00,1.00,0.00,Rhode Island
02871,2871.00,1.00,0.00,Rhode Island
02872,2872.00,1.00,0.00,Rhode Island
02873,2873.00,3.00,1.00,Rhode Island
02874,2874.00,1.00,0.00,Rhode Island
02875,2875.00,2.00,1.00,Rhode Island
02876,2876.00,1.00,1.00,Rhode Island
02877,2877.00,2.00,0.00,Rhode Island
02878,2878.00,1.00,0.00,Rhode Island
02879,2879.00,1.00,0.00,Rhode Island
02880,2880.00,1.00,1.00,Rhode Island
02881,2881.00,1.00,0.00,Rhode Island
02882,2882.00,1.00,0.00,Rhode Island
02883,2883.00,1.00,1.00,Rhode Island
02885,2885.00,1.00,0.00,Rhode Island
02886,2886.00,1.00,0.00,Rhode Island
02887,2887.00,1.00,1.00,Rhode Island
02888,2888.00,1.00,0.00,Rhode Island
02889,2889.00,1.00,0.00,Rhode Island
02891,2891.00,4.10,0.00,Rhode Island
02892,2892.00,2.00,0.00,Rhode Island
02893,2893.00,1.00,0.00,Rhode Island
02894,2894.00,2.00,0.00,Rhode Island
02895,2895.00,1.00,0.00,Rhode Island
02896,2896.00,1.00,0.00,Rhode Island
02898,2898.00,2.00,0.00,Rhode Island
02901,2901.00,1.00,1.00,Rhode Island
02902,2902.00,1.00,1.00,Rhode Island
02903,2903.00,1.00,0.00,Rhode Island
02904,2904.00,1.00,0.00,Rhode Island
02905,2905.00,1.00,0.00,Rhode Island
02906,2906.00,1.00,0.00,Rhode Island
02907,2907.00,1.00,0.00,Rhode Island
02908,2908.00,1.00,0.00,Rhode Island
02909,2909.00,1.00,0.00,Rhode Island
02910,2910.00,1.00,0.00,Rhode Island
02911,2911.00,1.00,0.00,Rhode Island
02912,2912.00,1.00,0.00,Rhode Island
02914,2914.00,1.00,0.00,Rhode Island
02915,2915.00,1.00,0.00,Rhode Island
02916,2916.00,1.00,0.00,Rhode Island
02917,2917.00,1.00,0.00,Rhode Island
02918,2918.00,1.00,0.00,Rhode Island
02919,2919.00,1.00,0.00,Rhode Island
02920,2920.00,1.00,0.00,Rhode Island
02921,2921.00,1.00,0.00,Rhode Island
02940,2940.00,1.00,1.00,Rhode Island
03031,3031.00,1.00,0.00,New Hampshire
03032,3032.00,1.00,0.00,New Hampshire
03033,3033.00,2.10,0.00,New Hampshire
03034,3034.00,2.10,0.00,New Hampshire
03036,3036.00,2.00,0.00,New Hampshire
03037,3037.00,3.00,0.00,New Hampshire
03038,3038.00,1.00,0.00,New Hampshire
03040,3040.00,2.10,1.00,New Hampshire
03041,3041.00,1.00,1.00,New Hampshire
03042,3042.00,2.00,0.00,New Hampshire
03043,3043.00,3.00,0.00,New Hampshire
03044,3044.00,2.00,0.00,New Hampshire
03045,3045.00,1.00,0.00,New Hampshire
03046,3046.00,2.00,0.00,New Hampshire
03047,3047.00,3.00,0.00,New Hampshire
03048,3048.00,2.10,0.00,New Hampshire
03049,3049.00,2.10,0.00,New Hampshire
03051,3051.00,1.00,0.00,New Hampshire
03052,3052.00,1.00,0.00,New Hampshire
03053,3053.00,1.00,0.00,New Hampshire
03054,3054.00,1.00,0.00,New Hampshire
03055,3055.00,1.00,0.00,New Hampshire
03057,3057.00,2.10,0.00,New Hampshire
03060,3060.00,1.00,0.00,New Hampshire
03061,3061.00,1.00,1.00,New Hampshire
03062,3062.00,1.00,0.00,New Hampshire
03063,3063.00,1.00,0.00,New Hampshire
03064,3064.00,1.00,0.00,New Hampshire
03070,3070.00,2.10,0.00,New Hampshire
03071,3071.00,10.40,0.00,New Hampshire
03073,3073.00,1.00,1.00,New Hampshire
03076,3076.00,1.00,0.00,New Hampshire
03077,3077.00,2.00,0.00,New Hampshire
03079,3079.00,1.00,0.00,New Hampshire
03082,3082.00,2.10,0.00,New Hampshire
03084,3084.00,10.40,0.00,New Hampshire
03086,3086.00,2.00,0.00,New Hampshire
03087,3087.00,1.00,0.00,New Hampshire
03101,3101.00,1.00,0.00,New Hampshire
03102,3102.00,1.00,0.00,New Hampshire
03103,3103.00,1.00,0.00,New Hampshire
03104,3104.00,1.00,0.00,New Hampshire
03105,3105.00,1.00,1.00,New Hampshire
03106,3106.00,1.00,0.00,New Hampshire
03107,3107.00,1.00,1.00,New Hampshire
03108,3108.00,1.00,1.00,New Hampshire
03109,3109.00,1.00,0.00,New Hampshire
03110,3110.00,1.00,0.00,New Hampshire
03111,3111.00,1.00,1.00,New Hampshire
03215,3215.00,9.00,1.00,New Hampshire
03216,3216.00,6.00,0.00,New Hampshire
03217,3217.00,10.60,0.00,New Hampshire
03218,3218.00,6.00,0.00,New Hampshire
03220,3220.00,5.00,0.00,New Hampshire
03221,3221.00,10.50,0.00,New Hampshire
03222,3222.00,10.50,0.00,New Hampshire
03223,3223.00,9.00,0.00,New Hampshire
03224,3224.00,5.00,0.00,New Hampshire
03225,3225.00,6.00,0.00,New Hampshire
03226,3226.00,6.00,0.00,New Hampshire
03227,3227.00,10.00,0.00,New Hampshire
03229,3229.00,5.00,0.00,New Hampshire
03230,3230.00,10.50,0.00,New Hampshire
03231,3231.00,6.00,1.00,New Hampshire
03233,3233.00,10.00,1.00,New Hampshire
03234,3234.00,5.20,0.00,New Hampshire
03235,3235.00,4.00,0.00,New Hampshire
03237,3237.00,6.00,0.00,New Hampshire
03238,3238.00,10.60,1.00,New Hampshire
03240,3240.00,6.00,0.00,New Hampshire
03241,3241.00,5.00,0.00,New Hampshire
03242,3242.00,10.50,0.00,New Hampshire
03243,3243.00,10.50,0.00,New Hampshire
03244,3244.00,7.40,0.00,New Hampshire
03245,3245.00,7.00,0.00,New Hampshire
03246,3246.00,4.00,0.00,New Hampshire
03247,3247.00,4.00,1.00,New Hampshire
03249,3249.00,4.00,0.00,New Hampshire
03251,3251.00,10.60,0.00,New Hampshire
03252,3252.00,4.00,1.00,New Hampshire
03253,3253.00,10.50,0.00,New Hampshire
03254,3254.00,10.50,0.00,New Hampshire
03255,3255.00,10.50,0.00,New Hampshire
03256,3256.00,6.00,0.00,New Hampshire
03257,3257.00,10.00,0.00,New Hampshire
03258,3258.00,5.20,0.00,New Hampshire
03259,3259.00,10.00,0.00,New Hampshire
03260,3260.00,5.00,1.00,New Hampshire
03261,3261.00,6.00,0.00,New Hampshire
03262,3262.00,10.60,0.00,New Hampshire
03263,3263.00,5.00,0.00,New Hampshire
03264,3264.00,7.00,0.00,New Hampshire
03266,3266.00,9.00,0.00,New Hampshire
03268,3268.00,6.00,0.00,New Hampshire
03269,3269.00,6.00,0.00,New Hampshire
03272,3272.00,10.50,1.00,New Hampshire
03273,3273.00,5.00,1.00,New Hampshire
03274,3274.00,9.00,1.00,New Hampshire
03275,3275.00,4.20,0.00,New Hampshire
03276,3276.00,4.00,0.00,New Hampshire
03278,3278.00,5.00,0.00,New Hampshire
03279,3279.00,10.60,0.00,New Hampshire
03280,3280.00,9.00,0.00,New Hampshire
03281,3281.00,2.10,0.00,New Hampshire
03282,3282.00,6.00,0.00,New Hampshire
03284,3284.00,5.00,0.00,New Hampshire
03287,3287.00,10.50,0.00,New Hampshire
03289,3289.00,5.00,1.00,New Hampshire
03290,3290.00,3.00,0.00,New Hampshire
03291,3291.00,3.00,0.00,New Hampshire
03293,3293.00,10.60,1.00,New Hampshire
03298,3298.00,10.50,1.00,New Hampshire
03299,3299.00,10.50,1.00,New Hampshire
03301,3301.00,4.20,0.00,New Hampshire
03302,3302.00,4.20,1.00,New Hampshire
03303,3303.00,4.20,0.00,New Hampshire
03304,3304.00,4.20,0.00,New Hampshire
03305,3305.00,4.20,1.00,New Hampshire
03307,3307.00,5.00,0.00,New Hampshire
03431,3431.00,4.00,0.00,New Hampshire
03435,3435.00,4.00,1.00,New Hampshire
03440,3440.00,10.60,0.00,New Hampshire
03441,3441.00,5.00,0.00,New Hampshire
03442,3442.00,3.00,0.00,New Hampshire
03443,3443.00,5.00,0.00,New Hampshire
03444,3444.00,5.00,0.00,New Hampshire
03445,3445.00,5.00,0.00,New Hampshire
03446,3446.00,5.00,0.00,New Hampshire
03447,3447.00,6.00,0.00,New Hampshire
03448,3448.00,5.00,0.00,New Hampshire
03449,3449.00,8.00,0.00,New Hampshire
03450,3450.00,5.00,0.00,New Hampshire
03451,3451.00,8.00,0.00,New Hampshire
03452,3452.00,7.00,0.00,New Hampshire
03455,3455.00,5.00,0.00,New Hampshire
03456,3456.00,5.00,0.00,New Hampshire
03457,3457.00,5.00,0.00,New Hampshire
03458,3458.00,7.00,0.00,New Hampshire
03461,3461.00,10.60,0.00,New Hampshire
03462,3462.00,5.00,0.00,New Hampshire
03464,3464.00,5.00,0.00,New Hampshire
03465,3465.00,5.00,0.00,New Hampshire
03466,3466.00,5.00,0.00,New Hampshire
03467,3467.00,5.00,0.00,New Hampshire
03468,3468.00,7.00,1.00,New Hampshire
03469,3469.00,5.00,1.00,New Hampshire
03470,3470.00,5.00,0.00,New Hampshire
03561,3561.00,7.00,0.00,New Hampshire
03570,3570.00,4.00,0.00,New Hampshire
03574,3574.00,10.30,0.00,New Hampshire
03575,3575.00,10.60,1.00,New Hampshire
03576,3576.00,10.50,0.00,New Hampshire
03579,3579.00,5.00,0.00,New Hampshire
03580,3580.00,10.30,0.00,New Hampshire
03581,3581.00,4.00,0.00,New Hampshire
03582,3582.00,10.00,0.00,New Hampshire
03583,3583.00,10.50,0.00,New Hampshire
03584,3584.00,10.60,0.00,New Hampshire
03585,3585.00,10.60,0.00,New Hampshire
03586,3586.00,10.60,0.00,New Hampshire
03587,3587.00,10.50,1.00,New Hampshire
03588,3588.00,5.00,0.00,New Hampshire
03589,3589.00,10.50,0.00,New Hampshire
03590,3590.00,10.00,0.00,New Hampshire
03592,3592.00,10.00,0.00,New Hampshire
03593,3593.00,10.50,0.00,New Hampshire
03595,3595.00,10.60,1.00,New Hampshire
03597,3597.00,10.50,1.00,New Hampshire
03598,3598.00,10.60,0.00,New Hampshire
03601,3601.00,9.00,1.00,New Hampshire
03602,3602.00,5.00,0.00,New Hampshire
03603,3603.00,7.00,0.00,New Hampshire
03604,3604.00,5.00,1.00,New Hampshire
03605,3605.00,9.00,0.00,New Hampshire
03607,3607.00,9.00,0.00,New Hampshire
03608,3608.00,10.50,0.00,New Hampshire
03609,3609.00,10.50,0.00,New Hampshire
03740,3740.00,10.60,0.00,New Hampshire
03741,3741.00,5.00,0.00,New Hampshire
03743,3743.00,7.00,0.00,New Hampshire
03745,3745.00,5.00,0.00,New Hampshire
03746,3746.00,5.00,1.00,New Hampshire
03748,3748.00,4.00,0.00,New Hampshire
03749,3749.00,4.00,1.00,New Hampshire
03750,3750.00,5.00,0.00,New Hampshire
03751,3751.00,9.00,1.00,New Hampshire
03752,3752.00,9.00,0.00,New Hampshire
03753,3753.00,5.00,0.00,New Hampshire
03754,3754.00,7.00,1.00,New Hampshire
03755,3755.00,4.00,0.00,New Hampshire
03756,3756.00,4.00,1.00,New Hampshire
03765,3765.00,10.00,0.00,New Hampshire
03766,3766.00,4.00,0.00,New Hampshire
03768,3768.00,5.00,0.00,New Hampshire
03769,3769.00,5.00,1.00,New Hampshire
03770,3770.00,5.00,0.00,New Hampshire
03771,3771.00,10.60,0.00,New Hampshire
03773,3773.00,7.00,0.00,New Hampshire
03774,3774.00,10.00,0.00,New Hampshire
03777,3777.00,6.00,0.00,New Hampshire
03779,3779.00,6.00,0.00,New Hampshire
03780,3780.00,10.00,0.00,New Hampshire
03781,3781.00,5.00,0.00,New Hampshire
03782,3782.00,9.00,0.00,New Hampshire
03784,3784.00,4.00,0.00,New Hampshire
03785,3785.00,10.00,0.00,New Hampshire
03801,3801.00,1.00,0.00,New Hampshire
03802,3802.00,1.00,1.00,New Hampshire
03803,3803.00,1.00,1.00,New Hampshire
03804,3804.00,1.00,1.00,Maine
03805,3805.00,1.00,1.00,New Hampshire
03809,3809.00,10.50,0.00,New Hampshire
03810,3810.00,10.50,0.00,New Hampshire
03811,3811.00,1.00,0.00,New Hampshire
03812,3812.00,10.00,0.00,New Hampshire
03813,3813.00,10.00,0.00,New Hampshire
03814,3814.00,10.00,0.00,New Hampshire
03815,3815.00,2.00,0.00,New Hampshire
03816,3816.00,10.00,0.00,New Hampshire
03817,3817.00,10.00,0.00,New Hampshire
03818,3818.00,10.00,0.00,New Hampshire
03819,3819.00,1.00,0.00,New Hampshire
03820,3820.00,1.00,0.00,New Hampshire
03821,3821.00,1.00,1.00,New Hampshire
03822,3822.00,1.00,1.00,New Hampshire
03823,3823.00,1.00,0.00,New Hampshire
03824,3824.00,1.00,0.00,New Hampshire
03825,3825.00,2.00,0.00,New Hampshire
03826,3826.00,1.00,0.00,New Hampshire
03827,3827.00,2.00,0.00,New Hampshire
03830,3830.00,3.00,0.00,New Hampshire
03832,3832.00,10.00,1.00,New Hampshire
03833,3833.00,1.00,0.00,New Hampshire
03835,3835.00,2.00,0.00,New Hampshire
03836,3836.00,10.00,0.00,New Hampshire
03837,3837.00,6.00,0.00,New Hampshire
03838,3838.00,10.00,0.00,New Hampshire
03839,3839.00,1.00,0.00,New Hampshire
03840,3840.00,1.00,0.00,New Hampshire
03841,3841.00,1.00,0.00,New Hampshire
03842,3842.00,1.00,0.00,New Hampshire
03843,3843.00,1.00,1.00,New Hampshire
03844,3844.00,2.00,0.00,New Hampshire
03845,3845.00,10.00,0.00,New Hampshire
03846,3846.00,10.00,0.00,New Hampshire
03847,3847.00,10.00,1.00,New Hampshire
03848,3848.00,1.00,0.00,New Hampshire
03849,3849.00,10.00,0.00,New Hampshire
03850,3850.00,10.00,1.00,New Hampshire
03851,3851.00,1.00,0.00,New Hampshire
03852,3852.00,1.00,0.00,New Hampshire
03853,3853.00,10.00,0.00,New Hampshire
03854,3854.00,1.00,0.00,New Hampshire
03855,3855.00,3.00,0.00,New Hampshire
03856,3856.00,3.00,0.00,New Hampshire
03857,3857.00,3.00,0.00,New Hampshire
03858,3858.00,1.00,0.00,New Hampshire
03859,3859.00,1.00,1.00,New Hampshire
03860,3860.00,10.00,0.00,New Hampshire
03862,3862.00,1.00,0.00,New Hampshire
03864,3864.00,10.00,0.00,New Hampshire
03865,3865.00,1.00,0.00,New Hampshire
03866,3866.00,1.00,1.00,New Hampshire
03867,3867.00,1.00,0.00,New Hampshire
03868,3868.00,1.00,0.00,New Hampshire
03869,3869.00,1.00,0.00,New Hampshire
03870,3870.00,1.00,0.00,New Hampshire
03871,3871.00,1.00,1.00,New Hampshire
03872,3872.00,3.00,0.00,New Hampshire
03873,3873.00,1.00,0.00,New Hampshire
03874,3874.00,1.00,0.00,New Hampshire
03875,3875.00,10.00,0.00,New Hampshire
03878,3878.00,1.00,0.00,New Hampshire
03882,3882.00,10.00,0.00,New Hampshire
03883,3883.00,10.00,0.00,New Hampshire
03884,3884.00,2.00,0.00,New Hampshire
03885,3885.00,3.00,0.00,New Hampshire
03886,3886.00,10.00,0.00,New Hampshire
03887,3887.00,3.00,0.00,New Hampshire
03890,3890.00,10.00,0.00,New Hampshire
